ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
"23","테니스","[주말] 테니스 1:1레슨 주1회 (20분)","청각/언어, 기타","090000","180000","0000011","* 강좌 결제 전 사전상담을 통해 시간 예약이 필요합니다. 사전 연락을 부탁드립니다. (☎ 문의: 031-272-0175)
□ 강좌 내용 : 1:1 테니스 수업으로 총 20분 수업을 진행됩니다.
□ 추가 사항 : 매월 결제 진행 시 혼자 연습할 수 있는 볼머신 연습 쿠폰을 충전해 드립니다.","N","176000.00000"
"23","테니스","테니스","지체, 시각, 청각/언어, 지적/자폐, 기타","060000","100000","1111111",,"N","110000.00000"
"23","테니스","테니스","기타","090000","220000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-4161-3068)
□ 강좌 내용: 운동복과 운동화 챙겨와주시길 바랍니다 라켓은 무료대여입니다","N","150000.00000"
"23","테니스","테니스 평일 오후","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","140000","200000","1111100",,"N","220000.00000"
"23","테니스","장애인휄체어테니스강습","기타","100000","220000","1010100","강습시간 조율관계로 반드시 관리사무소와 협의후 진행
053-654-4848","N","200000.00000"
"23","테니스","테니스","청각/언어, 지적/자폐, 뇌병변","090000","190000","1111111",,"N","110000.00000"
"23","테니스","테니스","지체, 청각/언어, 지적/자폐","150000","200000","1111100","최고의 시설에서 국가대표 출신의 지도자가 지도하는 스포츠클럽입니다. 언제든지 상담 바랍니다.","N","110000.00000"
"23","테니스","테니스교실","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","070000","220000","1111111",,"N","150000.00000"
"23","테니스","테니스레슨 1:1 2회","청각/언어","060000","220000","1111111","시작전 강사님께 말씀주세요, 매니저님도 괜찮습니다.","N","180909.00000"
"23","테니스","테니스레슨","청각/언어","060000","220000","1111100","사전에 코치님께 연락 부탁드립니다!","N","108182.00000"
"23","테니스","테니스레슨","지체, 청각/언어, 지적/자폐","060000","200000","1111111",,"N","140000.00000"
"23","테니스","테니스","지체, 청각/언어, 지적/자폐","150000","200000","1111100",,"N","100000.00000"
"23","테니스","테니스수강","기타","000000","230000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 054-283-3311)","N","75000.00000"
"23","테니스","테니스 1:1 주1회 (20분) 평일","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","093000","180000","1111100",,"N","140000.00000"
"23","테니스","테니스","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","220000","1111100",,"N","80000.00000"
"23","테니스","테니스수강","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","210000","1111100","* 강좌 결제 전 사전상담 필수입니다.054-283-3311","N","110000.00000"
"23","테니스","평일 오후","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","190000","194000","1001000",,"N","198000.00000"
"23","테니스","맞춤형 테니스교실","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","210000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-6781-1838)
□ 강좌 내용: 1:1 테니스수업(테니스라켓과 공을 이용)","N","110000.00000"
"23","테니스","테니스교실","지체, 청각/언어, 지적/자폐","140000","200000","1111110","사전에 스케쥴 조정 후 수업이 가능합니다.","N","110000.00000"
"23","테니스","맞춤형 테니스교실","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111100","수업은 [회당 30분, 월 2회]입니다.
수업진도를 맞춤형으로 제공하므로 사전에 연락주시길 부탁드립니다.(053-716-1838)
*당일 수업 불참으로 레슨시간 변경은 불가합니다.","N","110000.00000"
"23","테니스","매직테니스","청각/언어, 지적/자폐, 기타","150000","200000","0111110","씽크엘테니스 담당 (☎ 문의: 010-3233-0987)
* 강좌 결제 전 사전 상담 필수입니다.","N","110000.00000"
"23","테니스","테니스기초","기타","160000","164000","1111111",,"N","220000.00000"
"23","테니스","평일레슨테니스","기타","090000","180000","1111111","주2회 22만원(카드부가세포함)
주1호  143000(카드부가세포함)
주1회  130000만원
월2회10만원","N","110000.00000"
"23","테니스","테니스레슨","시각, 청각/언어","060000","210000","1111100",,"N","140000.00000"
"23","테니스","청각/언어 장애인 테니스강좌","청각/언어, 기타","100000","220000","0100100","강습시간은 반드시 과리사무소와 협의후 진행 바랍니다.
053-654-4848","N","160000.00000"
"23","테니스","테니스","청각/언어, 지적/자폐, 뇌병변","090000","210000","1111111",,"N","110000.00000"
"23","테니스","테니스레슨","지체, 청각/언어, 지적/자폐","060000","220000","1111111",,"N","220000.00000"
"23","테니스","테니스","청각/언어, 지적/자폐, 뇌병변","090000","210000","1111111",,"N","110000.00000"
"23","테니스","맞춤형 테니스교실","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","0000011","수업은 [회당 30분, 월 2회]입니다.
수업진도를 맞춤형으로 제공하므로 사전에 연락주시길 부탁드립니다.(053-716-1838)
*당일 수업 불참으로 레슨시간 변경은 불가합니다.","N","160000.00000"
"23","테니스","테니스교실","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","150000","200000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"23","테니스","테니스반","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","132000","145000","0000100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 055-636-4500) 
□ 강좌 내용: 한 타임에 8명이 테니스 라켓을 활용하여 테니스를 배우는 수업입니다. 
□ 대상: 성인장애인 
□ 장소: 거제올테니스(장평동 소재)","N","40000.00000"
"23","테니스","위닝샷실내테니스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","220000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-9545-6663)
□ 강좌 내용:  
1. 한 타임에 20분이며, 17~18분 수업후 2~3분 회원님께서 직접 공을 치워 주시는 시간 포함입니다
2. 개인, 2인1조 수업이 있습니다 
3. 강좌 등록전 전화주셔서 시간 조율은 필수 입니다. 

□ 강좌 비용 :  센터 전화해서 문의 or 하단 주소로 확인 부탁드립니다
주1회 개인 17만원
주2회 개인 25만원","N","110000.00000"
"23","테니스","테니스 1:1","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","170000","1111100",,"N","110000.00000"
"23","테니스","테니스 1:1 주1회 (20분) 주말","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","080000","200000","0000011",,"N","180000.00000"
"23","테니스","테니스레슨","지적/자폐, 기타","090000","220000","1111111","11만원 외에 추가금액이 발생합니다. 자세한 레슨 및 비용 문의는 010-8854-2236으로 문의바랍니다.","N","110000.00000"
"23","테니스","테니스 평일 오후","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","140000","200000","1111100",,"N","110000.00000"
"25","헬스","헬스","지체","000000","000000","1111111",,"N","110000.00000"
"25","헬스","크로스핏 - 3회 이용권 / 3주내","지체, 시각, 청각/언어, 지적/자폐, 기타","070000","230000","1111110","✅ 장애인, 비장애인이 함께 운동하는 공간입니다.
✅ 몸이 불편하신 분들도 생활 스포츠를 즐길 수 있도록 최선의 노력을 다 하겠습니다.
➡️ 대안장애체육회 기사: https://blog.naver.com/kosad_blog/222894355474
✅ 지점 및 시간표 확인 (전 지점 이용 가능)
➡️ https://projectrun.co.kr/default/company/04.php
✅ 방문전 아래 링크를 통해 꼭 사전 예약 부탁드립니다. (사전에 담당 코치님께 전달 목적)
➡️ https://forms.gle/Be4JJPkzgUJYHuwh8
✅ 기타 궁금하신점은 010-5436-5403(홍성균 대표)으로 연락 부탁드립니다.","N","90000.00000"
"25","헬스","헬스(월~토) &lt;마곡레포츠센터&gt;","기타","060000","215000","1111110","○ 장    소 : 마곡레포츠센터 헬스장
○ 대    상 : 성인
○ 강습일 : 월 ~ 토
○ 위    치 : 서울시 강서구 양천로251
○ 문    의 : 02) 3663-7171

※ 등록 전 헬스장 담당자와 상담 후 운동 참여 결정 (본 센터의 상담 내용에 따라 보호자 동반 요청 시 필히 지킬 것)
※ 장애인스포츠바우처 재등록기간 20 ~ 24일 / 신규등록 25 ~ 말일 입니다.  
※등록 기간 내 등록해 주세요.","N","31000.00000"
"25","헬스","헬스","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","073000","223000","1111111",,"N","80000.00000"
"25","헬스","재활운동","지체","100000","105000","1010100",,"N","110000.00000"
"25","헬스","헬스(PT회원전용)","지적/자폐","170000","175000","1111110",,"N","110000.00000"
"25","헬스","헬스","지체","060000","100000","1111110",,"N","80000.00000"
"25","헬스","헬스 [중구민]","지체","060000","213000","1111111","다양한 운동 기구가 있으므로, 사용법, 운동방식 등 헬스 강사와의 상담을 권장드립니다.","N","23500.00000"
"25","헬스","퍼스널 트레이닝","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","160000","1111110","☎ 문의: 010 - 3598- 2026

□ 매월 1일 - 매달 마지막 날(30일 또는 31일)까지 기간 내에 PT 2회 제공 [센터 이용권 별도]

□ 재활 / 웨이트트레이닝 / 근력 증진 / 다이어트 / 통증케어","N","110000.00000"
"25","헬스","월자유헬스(월~토)","기타","060000","215000","1111110","※ 주의사항 안내 ※ 
1. 담당자와 상담 및 이용 수칙을 안내 받은 후 이용 가능
 (본 센터의 이용 수칙에 따라 보호자 동반을 요청할 수 있음) 
2. 전동 휠체어 입장 불가
3. 장애인스포츠강좌이용권 기존 회원 재등록기간 23 ~ 24일 / 강서 구민 신규 등록 25 ~ 말일, (필히 기간 내 등록)

○ 장   소 : 강서구민올림픽체육센터 헬스장 
○ 대   상 : 성 인 
○ 강습일 : 월~토
○ 위   치 : 서울시 강서구 화곡로65길62(등촌3동 707-3) 
○ 문   의 : 02) 3661-1999","N","32100.00000"
"25","헬스","근력운동","기타","060000","070000","1111111",,"N","110000.00000"
"25","헬스","헬스 샤워","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","230000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-6784-1969)
□ 강좌 내용: 헬스 + 샤워 + 개인락커 + 회원복 + 수건 입니다.
□ 강좌 금액: 월 ~ 토요일까지 1일 1회입장 운영시간에 자유롭게 이용가능합니다.
 110,000원","N","110000.00000"
"25","헬스","헬스","지체, 기타","060000","215000","1111110","스포츠바우처 결제 전, 먼저 남사스포츠센터(방문 또는 남사스포츠센터 홈페이지) 접수기간 내  등록 후 이용바랍니다. 
* 접수기간: 전월 (재등록  15~21일 / 반변경 22일 / 신규등록 26~말일)
  (ex. 6월 달 이용 시,  5월 접수기간 내에 등록)
* 스포츠바우처 사이트와 연동되어 있지 않습니다.  
* 시설 이용 문의는 남사스포츠센터 031-8097-7804로 연락주시기 바랍니다.","N","25000.00000"
"25","헬스","헬스 +PT 2회","청각/언어, 기타","060000","220000","1111110","체육복과 실내에서 신을 수 있는 운동화는 본인 지참.  - 공휴일 휴관, 토요일(10:00~18:00)","N","110000.00000"
"25","헬스","헬스 + PT 2회","청각/언어, 기타","060000","220000","1111110","체육복과 실내에서 신을 수 있는 운동화는 본인 지참.

- 공휴일 휴관, 토요일(10:00~18:00)","N","110000.00000"
"25","헬스","헬스1개월","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","080000","223000","1111110","일반헬스 1개월 이용권 입니다. 
처음오시면 기본지도 모두 포함입니다.^^
현역 보디빌딩심판관장 직접 지도 합니다.","N","110000.00000"
"25","헬스","헬스1","지체, 기타","060000","215000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-8097-7804)","N","50000.00000"
"25","헬스","헬스","기타","070000","230000","1111110",,"N","110000.00000"
"25","헬스","자유헬스(노인)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","210000","1111111",,"N","17000.00000"
"25","헬스","맞춤재활 헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","190000","1111110","달려라 재활운동센터는 장애인분들의 스포츠 활동을 응원합니다  :D
뇌졸중, 척수손상, 발달장애, 지체장애 등 많은 분들의 재활과 운동을 통해 기능 회복과 삶의 질 향상을 돕는 전문 재활운동 센터입니다. 
 
* 저희 센터에서는 장애인 스포츠 강좌 110,000원 결제 시 월 1시간씩 2회 or 30분씩 4회 운동을 진행합니다.
* 강좌 결제 전 사전 상담을 통해 스케줄 예약을 잡아야 합니다. (☎ 02-3421-3337)
* 첫 방문 시 1회 무료로 몸을 평가(인바디,보행분석기,관절가동범위,근력 및 균형 능력 )한 후, 재활운동의 방향을 잡아드립니다.

□ 강좌 내용
1. 전문 물리치료사 출신이 함께하는 1:1 맞춤 재활 운동 프로그램으로 진행하는 수업입니다.
2. 지속적이고 능동적인 회복을 지원하며,  고객 한 분 한 분의 ‘가능성&apos;과 ‘변화’를 함께 만들어갑니다.
3. 개인의 목표와 상태에 맞춘 재활 운동으로, 기능 회복과 삶의 질 향상을 돕습니다.","N","110000.00000"
"25","헬스","개별/그룹 PT","지적/자폐","100000","190000","1111100",,"N","110000.00000"
"25","헬스","보호자동반 헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","213000","1111100","모든 프로그램은 상담후(031-799-3892) 접수가능하며, 환불.연기는 안됩니다
보호자 동반에 대한 수강결제는 1급  중증장애인에게만 적용되며,  그 이외 장애인에 대해서는 담당 강사와 상담후 결제할수 있으며, 상담없는 수강결제는 수강 취소가 될수 있으니 이점 유의 하시기 바랍니다.","N","72000.00000"
"25","헬스","헬스 이용권 1개월","기타","070000","230000","1111110","(☎ 문의: 01028265497)","N","110000.00000"
"25","헬스","헬스","청각/언어, 기타","070000","230000","1111110",,"N","110000.00000"
"25","헬스","장애인 헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","210000","1111100","모든 프로그램은 상담 후 등록가능(031-799-3895~6)하며 연기및 환불은 되지 않습니다.","N","36000.00000"
"25","헬스","헬스","기타","000000","000000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"25","헬스","헬스 1개월","시각, 청각/언어, 기타","000000","000000","1111111","🔹 광주 동구 유일 세계 최강 기구 해머스트렝스 오피셜 센터
🔹 두암동 일대 최대규모 400평, 24시 연중무휴, 무제한 입장
🔹️ 헬스•PT•필라테스•GX (스피닝•줌바•요가)
⬇️ 두암동 1등 피트니스 더 알아보기
naver.me/5l6vgfRi

수강 결제 후 263-1006 전화 부탁드리겠습니다~!","N","110000.00000"
"25","헬스","헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","080000","230000","1111110",,"N","80000.00000"
"25","헬스","헬스","기타","190000","200000","1010100",,"N","110000.00000"
"25","헬스","헬스","기타","190000","200000","0001000",,"N","110000.00000"
"25","헬스","자율헬스",,"060000","220000","1111100","자율 헬스","N","70000.00000"
"25","헬스","헬스전액","지체","060000","230000","1111110",,"N","110000.00000"
"25","헬스","1:1 PT 또는 2:1PT (50분) 2회","지체, 청각/언어, 기타","090000","220000","1111110","종목: 헬스 대면구분: 대면
강좌명: 1:1PT 또는 2:1PT 2회
시간:평일 9시~22시, 토요일 9시~15시 강사: 박창수 대표 퍼스널트레이너
가격: 110,000원 신청기간: 2025.08.01.~2025.08.31
안녕하세요. 라온짐 PT는 국가자격증 생활체육지도사 2급, 노인스포츠지도사, 유소년스포츠지
도사 국가 자격증 및 다수 메이저 교육 이수, 대한보디빌딩협회 미스터경북 클래식 보디빌딩
3위, 11년 차 퍼스널트레이너, 7년째 한자리에서 정상운영하는 자격, 이론, 실기, 실무를 모두
만족시키는 대표가 직접 지도하는 1대 1 전문 PT샵으로 PT2회를 희망하시는 경우 대표랑 일
정 조율 후 진행합니다. 일정 확정 후 수업 취소 변경 불가 합니다(금액 환불 불가 및 수업
차감 진행)
바우처 결제의 경우 1:1 PT, 2:1PT 2회권은 매월 말일에 종료됩니다.(예. 8월 12일 결제했어도 8
월 31일까지 PT2회 모두 진행하여야 하며 31일 마감됩니다) PT의 경우 남은 횟수는 익월로
의 이월 등 연장 불가능합니다. 위 강좌 시작 시간과 종료 시간은 매장 운영시간으로 해당 시
간 대표 스케줄 일정 조율후 진행됩니다. 연락처: 010-5141-2504
1대1, 2대1 PT: 스트레칭, 근막이완, 모빌리티, 기구사용법, 프리웨이트 중 선택
2:1PT는 같이 수업 받을분 데리고 오면 됩니다.
준비물:개인운동복, 실내운동화, 물통
수건, 샤워장, 주차 제공 됩니다. 
운영시간
월요일~금요일 9시~22시
토요일 9시~15시
일요일, 공휴일 휴무","N","110000.00000"
"25","헬스","자유헬스","지체, 청각/언어, 기타","090000","200000","1111111","이용시간 협의 후 결정가능","N","110000.00000"
"25","헬스","재활운동,체형자세교정/건강운동/스트레칭/마사지/기능적움직임재활","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","100000","200000","1111110",,"N","95000.00000"
"25","헬스","토요곰두리헬스 보호자","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","173000","0000010","* 수강신청 결제는 매월 1일 ~ 5일까지 가능하며 바우처 신규 대상자는 상담 후 이용 가능합니다.
* 정원 마감된 프로그램은 이용 할 수 없습니다.
* 이용자의 직계가족만 가능합니다.
* 5일 이후 결제불가합니다.","N","5000.00000"
"25","헬스","(만12세 이상 청소년)헬스(감면)-장애인,한부모,수급자,다자녀","지체, 지적/자폐, 기타","060000","214000","0111111","신청자는 반드시 결제 전 스포츠강좌이용권 담당자(055-860-8684)에게 전화 연락 후 수강신청하여 주시기 바라며, 운영 등에 관한 자세한 사항은 남해군 국민체육센터 홈페이지 또는 안내데스크(055-860-3560~1)에서 확인하시기 바랍니다.","N","20000.00000"
"25","헬스","곰두리헬스 보호자","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","213000","1111100","* 수강신청 결제는 매월 1일 ~5일까지 가능하며 바우처 신규 대상자는 상담 후 이용 가능합니다.
* 정원 마감된 프로그램은 이용 할 수 없습니다.
* 이용자의 직계가족만 가능합니다.
* 5일 이후 결제 불가합니다.","N","27500.00000"
"25","헬스","(만19세이상)헬스(감면)-장애인,한부모,수급자,다자녀","지체, 지적/자폐, 기타","060000","214000","0111111","신청자는 반드시 결제 전 스포츠강좌이용권 담당자(055-860-8684)에게 전화 연락 후 수강신청하여 주시기 바라며, 및 운영 등에 관한 자세한 사항은 남해군 국민체육센터 홈페이지 또는 안내데스크(055-860-3560~1)에서 확인하시기 바랍니다.","N","25000.00000"
"25","헬스","헬스 이용권 1개월","기타","060000","235500","1111111",,"N","110000.00000"
"25","헬스","헬스회원권(1개월)+베이직 가이드","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","000000","000000","1111111","센터는 24시간 연중무휴로 운영되고 있으며 수업 특성상 시간 조율이 필요하실 수 있는 점 양해 부탁 드리며, 자세한 사항은 네이버에 GL피트니스&amp;PT 검색 후 문의 부탁 드립니다.","N","110000.00000"
"25","헬스","VIP휘트니스VN필라테스 헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","070000","230000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 051-524-6651)
헬스 1개월 이용권 11만원 
부과상품 운동복,수건 1만원/ 개인 사물함 1만원 총 금액 13만원.나머지 금액은 현장장에서 결제 .

이용시간
평일 오전 7시~오후 11시
토요일 오전 9시~오후 6시
공휴일 오전 10시 ~오후 6시
휴무 일요일, 구정 추석,여름휴가

공용라카 및 샤워장 무료 
인스타: https://www.instagram.com/vipfitness_banyeo/
네이버 블러그: https://blog.naver.com/bvipfitness

공용라카 및 샤워장 무료","N","110000.00000"
"25","헬스","재활헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","115000","1111100","* 중증장애인 사용 전용 프로그램  입니다.
* 수강신청 결제는 매월 1일 ~5일까지 가능하며 바우처 신규 대상자는 상담 후 이용 가능합니다.
* 정원 마감된 프로그램은 이용 할 수 없습니다.
* 5일 이후 결제 불가합니다.","N","40000.00000"
"25","헬스","헬스","기타","060000","230000","1111110",,"N","110000.00000"
"25","헬스","1:1 맞춤재활운동","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","190000","1111110","* 강좌 결제 전 상담 진행해주세요 ☎ 010-8343-8957 / 010-4165-9726  

◆ 1:1 맞춤재활운동 (회당 50분) 
◆ 수행능력에 따른 그룹 재활운동 가능 (상담필요) 
◆ 뇌병변, 파킨슨, 발달장애, 척수손상 등 다양한 장애에 관한 전문적인 재활운동프로그램 제공","N","110000.00000"
"25","헬스","헬스","기타","060000","230000","1111110",,"N","85000.00000"
"25","헬스","달서 신나는 운동교실","지체, 시각, 청각/언어, 지적/자폐, 기타","100000","230000","1111100",,"N","85000.00000"
"25","헬스","헬스","기타","120000","130000","1111110",,"N","110000.00000"
"25","헬스","헬스P.T","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","210000","0100000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-4630-4483)
□ 강좌 내용: 주1회 1대1 개인레슨 수업입니다.","N","110000.00000"
"25","헬스","1대1 퍼스널트레이닝","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","070000","210000","1111110","강좌 결제 전 사전상담 필수입니다.
☎ 문의: 050-71384-7636
□ 강좌 내용 : 1:1 퍼스널트레이닝","N","330000.00000"
"25","헬스","월수금 헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","230000","1010100","* 사전 문의 가능 합니다. 010-6710-9682)
□ 강좌 내용: 월수금 운영시간 자유롭게  이용가능합니다. 운동복 개인락카 제공","N","79000.00000"
"25","헬스","1:1퍼스널트레이닝","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","070000","210000","1111110","강좌 결제 전 사전상담 필수입니다.
☎ 문의: 050-71384-7636
□ 강좌 내용 : 1:1 퍼스널트레이닝","N","110000.00000"
"25","헬스","헬스","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","230000","1111100","* 강좌 결제 전 사전상담 필요시.(☎ 문의: 010-6710-9682)
□ 강좌 내용: 운영시간에 자유롭게 이용가능한 강좌입니다. 운동복, 개인락카 포함","N","110000.00000"
"25","헬스","헬스","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","220000","1111110","1대1 개인pt 전문센터 입니다. 재활운동 , 체형교정, 다이어트, 근력증가
프로그램이 있습니다. 문의전화 010 3124 7061","N","110000.00000"
"25","헬스","월헬스(2개월+20일)","지체, 시각, 지적/자폐, 기타","090000","230000","1111110","*사전 상담 진행 후 운동일정 조율하겠습니다. 
최선을 다해 운동이 되는 교육을 지향하겠습니다. 
감사합니다 .


OK(오케이)헬스클럽 덕천점 051-932-0233","N","110000.00000"
"25","헬스","헬스","기타","060000","230000","1111111",,"N","95000.00000"
"25","헬스","맞춤운동","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111110","물리치료학과 스포츠과학을 전공한 전문가가 1:1 운동을 지도합니다.","N","110000.00000"
"25","헬스","1:1 맞춤 재활운동(50분)","지체, 뇌병변","130000","200000","1110100","뇌손상 1:1 장애인 재활운동 
/ 수강료는 150,000원 입니다. 본인부담금 40,000원은 별도 결제가 필요합니다.","N","110000.00000"
"25","헬스","다이어트반","기타","190000","200000","1111100",,"N","95000.00000"
"25","헬스","다이어트반","지체, 시각, 청각/언어","100000","200000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"25","헬스","기초근력운동","지체, 청각/언어, 지적/자폐","130000","150000","1111100",,"N","15000.00000"
"25","헬스","헬스 이용","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","000000","235500","1111111","연중무휴 헬스 이용 
문의 010-8581-7901","N","110000.00000"
"25","헬스","헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","220000","1111110",,"N","110000.00000"
"25","헬스","헬스","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","080000","220000","1111110",,"N","100000.00000"
"25","헬스","헬스","기타","080000","230000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"25","헬스","곰두리헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","213000","1111100","* 수강신청 결재는 매월 1일 ~5일까지 가능하며 바우처 신규 대상자는 상담 후 이용 가능합니다.
* 정원 마감된 프로그램은 이용 할 수 없습니다.
* 5일 이후 결제 불가합니다.","N","27500.00000"
"25","헬스","헬스+사우나 1개월","지체, 시각, 청각/언어, 지적/자폐, 기타","060000","235500","1111111","등록 후 031-692-0376으로 연락 꼭 주세요. 경우에 따라 보호자 동반으로 이용하셔야 합니다.","N","110000.00000"
"25","헬스","헬스 자유이용(성인)","지체, 청각/언어, 지적/자폐, 뇌병변","090000","210000","1111110","1. 운영시간   
가. 평 일 : 09:00 ~ 21:00   
나. 토요일 : 09:00 ~ 13:00  
2.  정기 휴장일 : 매주 일요일  
3. 문의전화  실내수영장 안내데스크: (054)421-1689, 1600, 420-7900","N","17500.00000"
"25","헬스","헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","160000","173000","0101000",,"N","110000.00000"
"25","헬스","체력단련","지체, 시각, 청각/언어, 지적/자폐, 기타","060000","230000","1111110",,"N","80000.00000"
"25","헬스","헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","235500","1111110","실내운동화","N","80000.00000"
"25","헬스","&lt;성인&gt; 자유 헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","200000","1111111","접수 전 종합 안내실로 문의 부탁드립니다.055-712-0533","N","22000.00000"
"25","헬스","헬스이용권","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","235500","1111110","문의: 031 635 0705
헬스이용권, 운동복, 개인락카 한달이용권","N","82000.00000"
"25","헬스","PT 1회","지체, 청각/언어, 지적/자폐, 기타","090000","230000","1111110","사전 상담 진행 후 운동일정 조율하겠습니다. 
최선을 다해 운동이 되는 교육을 지향하겠습니다. 
감사합니다 .


OK(오케이)헬스클럽 덕천점 051-932-0233","N","44000.00000"
"25","헬스","헬스(청소년)","지체, 청각/언어, 지적/자폐","060000","215000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-943-4447)
□ 강좌 내용: 개인운동 프로그램 입니다. 
 준비물 : 운동복 , 실내운동화, 샤워장 이용시 샤워도구
1일1회 입장 기준입니다.","N","40000.00000"
"25","헬스","헬스 1개월 이용권","지체, 청각/언어, 뇌병변, 기타","060000","235500","1111110","헬스장 1개월 이용","N","110000.00000"
"25","헬스","헬스이용권 1개월","지체, 청각/언어, 기타","060000","110000","1111111","헬스이용권 1개월권입니다 
등록시 헬스기구 이용 방법 1:1로 25분  2회 수업 도와드리고 있습니다 
토요일 일요일 운영시간은 07:00 ~19:00 까지입니다","N","93500.00000"
"25","헬스","헬스(성인)","지체, 청각/언어, 지적/자폐","060000","215000","1111110","-운동복착용, 운동화 준비
-1일 1회 이용","N","50000.00000"
"25","헬스","건강헬스","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","110000","0010000",,"N","80000.00000"
